doi,comments_count
10.1101/747766,0
10.1101/747782,0
10.1101/747790,0
10.1101/747808,0
10.1101/747816,0
10.1101/747824,0
10.1101/747840,2
10.1101/747899,0
10.1101/747915,0
10.1101/747923,0
10.1101/747931,0
10.1101/747956,0
10.1101/747964,0
10.1101/747980,0
10.1101/747998,0
10.1101/748004,0
10.1101/748038,0
10.1101/748046,0
10.1101/748053,0
10.1101/748061,0
10.1101/748079,0
10.1101/748087,0
10.1101/748095,0
10.1101/748103,0
10.1101/748111,0
10.1101/748129,0
10.1101/748145,0
10.1101/748152,0
10.1101/748160,0
10.1101/748178,0
10.1101/748186,0
10.1101/748194,0
10.1101/748202,0
10.1101/748210,0
10.1101/748228,0
10.1101/748236,0
10.1101/748244,0
10.1101/748251,0
10.1101/748269,0
10.1101/748277,0
10.1101/748293,1
10.1101/748301,0
10.1101/748319,0
10.1101/748335,0
10.1101/748350,0
10.1101/748368,0
10.1101/748376,0
10.1101/748384,0
10.1101/748400,0
10.1101/748426,0
10.1101/748434,0
10.1101/748442,0
10.1101/748459,0
10.1101/748467,0
10.1101/748483,0
10.1101/748509,0
10.1101/748517,0
10.1101/748566,0
10.1101/748574,0
10.1101/748582,0
10.1101/748608,0
10.1101/748616,0
10.1101/748624,0
10.1101/748640,0
10.1101/748657,0
10.1101/748665,0
10.1101/748673,0
10.1101/748681,0
10.1101/748699,0
10.1101/748707,0
10.1101/748749,0
10.1101/748756,0
10.1101/748772,0
10.1101/748780,0
10.1101/748806,0
10.1101/748814,0
10.1101/748830,0
10.1101/748855,0
10.1101/748863,0
10.1101/748871,0
10.1101/748889,0
10.1101/748897,0
10.1101/748913,0
10.1101/748921,0
10.1101/748939,0
10.1101/748954,0
10.1101/748962,0
10.1101/748970,0
10.1101/748988,0
10.1101/748996,0
10.1101/749002,0
10.1101/749010,0
10.1101/749044,0
10.1101/749069,0
10.1101/749077,0
10.1101/749085,0
10.1101/749093,0
10.1101/749101,0
10.1101/749127,0
10.1101/749135,0
10.1101/749143,0
10.1101/749176,0
10.1101/749184,0
10.1101/749192,0
10.1101/749200,0
10.1101/749226,0
10.1101/749234,0
10.1101/749259,0
10.1101/749267,0
10.1101/749283,0
10.1101/749309,0
10.1101/749317,0
10.1101/749325,1
10.1101/749341,0
10.1101/749358,1
10.1101/749366,0
10.1101/749382,0
10.1101/749390,0
10.1101/749416,0
10.1101/749432,0
10.1101/749440,0
10.1101/749457,0
10.1101/749473,0
10.1101/749499,0
10.1101/749507,0
10.1101/749515,0
10.1101/749564,0
10.1101/749580,0
10.1101/749598,0
10.1101/749606,2
10.1101/749614,0
10.1101/749671,0
10.1101/749705,0
10.1101/749721,0
10.1101/749739,0
10.1101/749747,0
10.1101/749754,0
10.1101/749762,0
10.1101/749788,0
10.1101/749846,0
10.1101/749853,0
10.1101/749861,0
10.1101/749879,0
10.1101/749887,0
10.1101/749903,0
10.1101/749911,0
10.1101/749929,0
10.1101/749937,0
10.1101/749945,0
10.1101/749960,0
10.1101/749986,0
10.1101/750000,0
10.1101/750018,0
10.1101/750026,0
10.1101/750034,0
10.1101/750042,2
10.1101/750059,0
10.1101/750067,0
10.1101/750075,1
10.1101/750083,0
10.1101/750091,0
10.1101/750109,0
10.1101/750117,0
10.1101/750133,0
10.1101/750141,0
10.1101/750158,0
10.1101/750174,0
10.1101/750182,0
10.1101/750190,0
10.1101/750208,1
10.1101/750216,2
10.1101/750232,0
10.1101/750240,0
10.1101/750257,0
10.1101/750265,0
10.1101/750273,0
10.1101/750281,0
10.1101/750299,0
10.1101/750307,0
10.1101/750315,0
10.1101/750323,0
10.1101/750331,0
10.1101/750349,0
10.1101/750356,0
10.1101/750364,0
10.1101/750372,0
10.1101/750406,0
10.1101/750414,0
10.1101/750430,0
10.1101/750448,0
10.1101/750455,0
10.1101/750471,0
10.1101/750489,0
10.1101/750497,0
10.1101/750505,0
10.1101/750513,0
10.1101/750539,0
10.1101/750547,0
10.1101/750562,0
10.1101/750596,0
10.1101/750612,0
10.1101/750638,0
10.1101/750646,0
10.1101/750653,0
10.1101/750661,0
10.1101/750687,0
10.1101/750695,0
10.1101/750711,0
10.1101/750729,0
10.1101/750752,0
10.1101/750778,1
10.1101/750786,0
10.1101/750794,0
10.1101/750802,0
10.1101/750810,0
10.1101/750844,0
10.1101/750869,0
10.1101/750877,0
10.1101/750919,0
10.1101/750927,0
10.1101/750935,0
10.1101/750950,0
10.1101/750976,0
10.1101/750984,0
10.1101/750992,0
10.1101/751008,0
10.1101/751032,0
10.1101/751040,0
10.1101/751057,0
10.1101/751065,0
10.1101/751073,0
10.1101/751081,0
10.1101/751099,0
10.1101/751107,0
10.1101/751115,0
10.1101/751123,0
10.1101/751131,0
10.1101/751149,1
10.1101/751156,0
10.1101/751172,0
10.1101/751198,0
10.1101/751214,0
10.1101/751222,0
10.1101/751230,1
10.1101/751248,0
10.1101/751255,0
10.1101/751271,0
10.1101/751289,0
10.1101/751297,0
10.1101/751305,0
10.1101/751339,0
10.1101/751347,0
10.1101/751354,0
10.1101/751362,0
10.1101/751370,0
10.1101/751404,0
10.1101/751420,1
10.1101/751438,0
10.1101/751446,0
10.1101/751453,0
10.1101/751461,0
10.1101/751487,0
10.1101/751495,0
10.1101/751503,0
10.1101/751511,0
10.1101/751529,0
10.1101/751537,0
10.1101/751552,0
10.1101/751560,0
10.1101/751578,0
10.1101/751586,0
10.1101/751602,0
10.1101/751610,0
10.1101/751628,0
10.1101/751644,0
10.1101/751651,0
10.1101/751669,0
10.1101/751677,0
10.1101/751701,0
10.1101/751743,0
10.1101/751776,0
10.1101/751784,0
10.1101/751792,0
10.1101/751818,0
10.1101/751826,0
10.1101/751834,0
10.1101/751859,0
10.1101/751867,3
10.1101/751891,0
10.1101/751909,0
10.1101/751917,0
10.1101/751933,0
10.1101/751941,0
10.1101/751958,0
10.1101/751974,0
10.1101/751982,1
10.1101/751990,0
10.1101/752006,0
10.1101/752014,0
10.1101/752022,0
10.1101/752030,0
10.1101/752063,0
10.1101/752071,0
10.1101/752089,0
10.1101/752105,0
10.1101/752113,0
10.1101/752121,0
10.1101/752139,0
10.1101/752147,0
10.1101/752170,0
10.1101/752188,0
10.1101/752196,0
10.1101/752204,0
10.1101/752212,0
10.1101/752238,0
10.1101/752246,0
10.1101/752253,0
10.1101/752261,0
10.1101/752287,0
10.1101/752295,0
10.1101/752303,0
10.1101/752311,0
10.1101/752329,0
10.1101/752337,0
10.1101/752345,0
10.1101/752360,0
10.1101/752378,0
10.1101/752386,0
10.1101/752394,0
10.1101/752402,0
10.1101/752410,0
10.1101/752428,0
10.1101/752436,0
10.1101/752444,0
10.1101/752451,0
10.1101/752469,0
10.1101/752477,0
10.1101/752485,0
10.1101/752493,0
10.1101/752519,0
10.1101/752527,0
10.1101/752535,0
10.1101/752543,0
10.1101/752576,1
10.1101/752584,0
10.1101/752592,0
10.1101/752600,0
10.1101/752618,0
10.1101/752626,0
10.1101/752634,0
10.1101/752642,0
10.1101/752683,0
10.1101/752691,0
10.1101/752709,0
10.1101/752717,0
10.1101/752725,0
10.1101/752733,0
10.1101/752758,0
10.1101/752766,0
10.1101/752774,0
10.1101/752782,0
10.1101/752808,0
10.1101/752816,0
10.1101/752824,0
10.1101/752832,0
10.1101/752873,0
10.1101/752881,0
10.1101/752899,0
10.1101/752915,0
10.1101/752923,0
10.1101/752931,0
10.1101/752949,0
10.1101/752956,0
10.1101/752964,0
10.1101/752972,0
10.1101/752980,0
10.1101/752998,0
10.1101/753004,0
10.1101/753012,0
10.1101/753020,0
10.1101/753038,0
10.1101/753046,0
10.1101/753053,0
10.1101/753061,0
10.1101/753079,0
10.1101/753087,0
10.1101/753095,1
10.1101/753103,0
10.1101/753111,0
10.1101/753145,0
10.1101/753152,0
10.1101/753160,0
10.1101/753178,0
10.1101/753186,0
10.1101/753202,0
10.1101/753210,0
10.1101/753228,0
10.1101/753244,0
10.1101/753269,2
10.1101/753285,0
10.1101/753293,0
10.1101/753301,0
10.1101/753319,0
10.1101/753327,0
10.1101/753335,0
10.1101/753343,0
10.1101/753350,0
10.1101/753368,0
10.1101/753384,0
10.1101/753392,0
10.1101/753400,0
10.1101/753418,0
10.1101/753426,0
10.1101/753434,0
10.1101/753442,0
10.1101/753459,0
10.1101/753475,0
10.1101/753483,0
10.1101/753491,0
10.1101/753509,0
10.1101/753525,0
10.1101/753533,0
10.1101/753541,0
10.1101/753558,0
10.1101/753566,0
10.1101/753574,0
10.1101/753582,0
10.1101/753590,0
10.1101/753608,0
10.1101/753616,0
10.1101/753624,0
10.1101/753657,0
10.1101/753665,0
10.1101/753681,0
10.1101/753699,0
10.1101/753707,0
10.1101/753731,0
10.1101/753772,0
10.1101/753780,0
10.1101/753806,0
10.1101/753814,0
10.1101/753822,0
10.1101/753830,0
10.1101/753863,0
10.1101/753871,0
10.1101/753889,0
10.1101/753905,0
10.1101/753954,0
10.1101/753962,0
10.1101/753970,0
10.1101/753996,0
10.1101/754002,0
10.1101/754010,0
10.1101/754028,0
10.1101/754036,0
10.1101/754044,0
10.1101/754069,0
10.1101/754077,0
10.1101/754085,0
10.1101/754093,0
10.1101/754119,0
10.1101/754135,0
10.1101/754143,0
10.1101/754168,0
10.1101/754192,0
10.1101/754218,0
10.1101/754226,0
10.1101/754234,0
10.1101/754242,0
10.1101/754275,0
10.1101/754291,0
10.1101/754309,0
10.1101/754325,0
10.1101/754333,0
10.1101/754341,0
10.1101/754374,0
10.1101/754382,0
10.1101/754390,0
10.1101/754408,0
10.1101/754416,0
10.1101/754424,0
10.1101/754440,0
10.1101/754457,0
10.1101/754473,0
10.1101/754481,0
10.1101/754499,0
10.1101/754515,0
10.1101/754523,0
10.1101/754564,0
10.1101/754572,0
10.1101/754580,0
10.1101/754606,0
10.1101/754614,0
10.1101/754622,1
10.1101/754630,0
10.1101/754648,0
10.1101/754663,0
10.1101/754671,0
10.1101/754697,0
10.1101/754705,0
10.1101/754713,0
10.1101/754721,0
10.1101/754739,0
10.1101/754747,0
10.1101/754754,0
10.1101/754762,0
10.1101/754788,0
10.1101/754804,0
10.1101/754812,0
10.1101/754838,0
10.1101/754846,0
10.1101/754853,0
10.1101/754879,0
10.1101/754887,0
10.1101/754903,0
10.1101/754911,0
10.1101/754929,0
10.1101/754937,0
10.1101/754952,0
10.1101/754960,0
10.1101/754986,0
10.1101/754994,0
10.1101/755009,0
10.1101/755017,0
10.1101/755025,0
10.1101/755033,0
10.1101/755041,0
10.1101/755058,0
10.1101/755066,0
10.1101/755074,0
10.1101/755116,0
10.1101/755132,0
10.1101/755140,0
10.1101/755157,0
10.1101/755165,0
10.1101/755173,0
10.1101/755181,0
10.1101/755199,0
10.1101/755207,0
10.1101/755223,0
10.1101/755249,0
10.1101/755256,0
10.1101/755272,0
10.1101/755280,0
10.1101/755298,0
10.1101/755306,0
10.1101/755314,0
10.1101/755322,1
10.1101/755348,0
10.1101/755355,0
10.1101/755371,0
10.1101/755389,1
10.1101/755397,0
10.1101/755421,0
10.1101/755439,0
10.1101/755447,0
10.1101/755454,0
10.1101/755488,0
10.1101/755496,0
10.1101/755504,0
10.1101/755512,0
10.1101/755553,0
10.1101/755561,0
10.1101/755579,0
10.1101/755595,0
10.1101/755603,0
10.1101/755611,0
10.1101/755629,0
10.1101/755645,0
10.1101/755652,0
10.1101/755678,0
10.1101/755686,0
10.1101/755694,0
10.1101/755702,0
10.1101/755710,0
10.1101/755728,0
10.1101/755744,0
10.1101/755751,0
10.1101/755769,0
10.1101/755777,0
10.1101/755785,0
10.1101/755793,0
10.1101/755801,0
10.1101/755819,0
10.1101/755827,0
10.1101/755835,1
10.1101/755868,0
10.1101/755876,2
10.1101/755900,0
10.1101/755918,0
10.1101/755934,0
10.1101/755959,0
10.1101/755967,0
10.1101/755975,0
10.1101/755983,0
10.1101/755991,0
10.1101/756015,0
10.1101/756023,0
10.1101/756049,0
10.1101/756056,0
10.1101/756064,0
10.1101/756072,0
10.1101/756080,0
10.1101/756098,0
10.1101/756106,0
10.1101/756114,0
10.1101/756122,0
10.1101/756130,0
10.1101/756155,0
10.1101/756163,0
10.1101/756189,0
10.1101/756197,0
10.1101/756213,0
10.1101/756221,0
10.1101/756239,0
10.1101/756247,0
10.1101/756254,0
10.1101/756262,0
10.1101/756270,0
10.1101/756288,0
10.1101/756304,0
10.1101/756320,0
10.1101/756338,0
10.1101/756361,0
10.1101/756387,0
10.1101/756395,0
10.1101/756403,0
10.1101/756411,0
10.1101/756429,0
10.1101/756445,0
10.1101/756452,0
10.1101/756460,0
10.1101/756486,1
10.1101/756494,0
10.1101/756502,0
10.1101/756528,0
10.1101/756536,0
10.1101/756544,0
10.1101/756551,0
10.1101/756569,0
10.1101/756593,0
10.1101/756601,0
10.1101/756619,0
10.1101/756627,0
10.1101/756635,0
10.1101/756668,0
10.1101/756676,0
10.1101/756692,0
10.1101/756700,0
10.1101/756718,0
10.1101/756726,0
10.1101/756734,0
10.1101/756742,0
10.1101/756767,0
10.1101/756783,0
10.1101/756791,0
10.1101/756809,0
10.1101/756825,0
10.1101/756833,0
10.1101/756841,0
10.1101/756858,0
10.1101/756866,1
10.1101/756874,0
10.1101/756908,0
10.1101/756916,0
10.1101/756924,0
10.1101/756932,0
10.1101/756957,0
10.1101/756965,0
10.1101/756973,0
10.1101/756981,0
10.1101/756999,0
10.1101/757005,0
10.1101/757013,0
10.1101/757039,0
10.1101/757047,0
10.1101/757054,0
10.1101/757062,0
10.1101/757070,0
10.1101/757088,0
10.1101/757096,0
10.1101/757104,0
10.1101/757120,0
10.1101/757146,0
10.1101/757153,0
10.1101/757161,0
10.1101/757179,0
10.1101/757187,0
10.1101/757203,0
10.1101/757211,0
10.1101/757229,0
10.1101/757252,0
10.1101/757260,0
10.1101/757278,0
10.1101/757286,0
10.1101/757294,1
10.1101/757302,0
10.1101/757328,0
10.1101/757336,0
10.1101/757344,0
10.1101/757351,0
10.1101/757369,0
10.1101/757385,0
10.1101/757393,0
10.1101/757401,0
10.1101/757419,0
10.1101/757427,0
10.1101/757435,0
10.1101/757468,0
10.1101/757484,0
10.1101/757500,0
10.1101/757534,0
10.1101/757542,0
10.1101/757567,0
10.1101/757575,0
10.1101/757591,0
10.1101/757609,0
10.1101/757617,0
10.1101/757625,0
10.1101/757633,0
10.1101/757641,0
10.1101/757658,0
10.1101/757666,0
10.1101/757682,0
10.1101/757690,0
10.1101/757716,0
10.1101/757724,0
10.1101/757732,0
10.1101/757757,0
10.1101/757773,0
10.1101/757815,0
10.1101/757823,0
10.1101/757831,1
10.1101/757856,0
10.1101/757864,0
10.1101/757872,0
10.1101/757880,0
10.1101/757906,0
10.1101/757914,0
10.1101/757922,0
10.1101/757930,0
10.1101/757948,0
10.1101/757963,0
10.1101/757971,0
10.1101/757989,0
10.1101/757997,0
10.1101/758003,0
10.1101/758029,0
10.1101/758037,0
10.1101/758060,0
10.1101/758078,0
10.1101/758094,0
10.1101/758102,0
10.1101/758110,0
10.1101/758128,0
10.1101/758144,0
10.1101/758151,0
10.1101/758169,0
10.1101/758177,0
10.1101/758185,0
10.1101/758193,0
10.1101/758201,0
10.1101/758219,0
10.1101/758235,0
10.1101/758243,0
10.1101/758250,0
10.1101/758268,0
10.1101/758276,0
10.1101/758284,0
10.1101/758300,0
10.1101/758318,0
10.1101/758326,0
10.1101/758334,0
10.1101/758342,0
10.1101/758359,0
10.1101/758367,0
10.1101/758375,0
10.1101/758383,0
10.1101/758391,0
10.1101/758409,0
10.1101/758425,0
10.1101/758433,0
10.1101/758441,0
10.1101/758458,0
10.1101/758466,0
10.1101/758474,0
10.1101/758490,0
10.1101/758508,0
10.1101/758516,0
10.1101/758524,0
10.1101/758532,0
10.1101/758540,0
10.1101/758557,0
10.1101/758573,0
10.1101/758581,0
10.1101/758599,0
10.1101/758607,0
10.1101/758615,0
10.1101/758656,0
10.1101/758664,0
10.1101/758680,0
10.1101/758698,0
10.1101/758706,0
10.1101/758714,0
10.1101/758722,0
10.1101/758730,0
10.1101/758755,0
10.1101/758789,0
10.1101/758797,3
10.1101/758805,0
10.1101/758813,0
10.1101/758839,0
10.1101/758854,0
10.1101/758862,0
10.1101/758896,0
10.1101/758920,0
10.1101/758938,0
10.1101/758946,0
10.1101/758979,0
10.1101/758987,0
10.1101/759001,0
10.1101/759027,0
10.1101/759043,0
10.1101/759050,0
10.1101/759068,0
10.1101/759076,0
10.1101/759084,0
10.1101/759092,0
10.1101/759100,0
10.1101/759118,0
10.1101/759134,0
10.1101/759142,0
10.1101/759159,0
10.1101/759167,0
10.1101/759175,0
10.1101/759183,0
10.1101/759191,0
10.1101/759209,0
10.1101/759217,0
10.1101/759225,0
10.1101/759233,0
10.1101/759241,0
10.1101/759258,0
10.1101/759266,0
10.1101/759274,0
10.1101/759282,0
10.1101/759290,0
10.1101/759308,0
10.1101/759316,0
10.1101/759324,0
10.1101/759332,0
10.1101/759340,0
10.1101/759357,3
10.1101/759365,0
10.1101/759381,0
10.1101/759399,0
10.1101/759407,0
10.1101/759415,0
10.1101/759423,0
10.1101/759449,0
10.1101/759464,0
10.1101/759472,0
10.1101/759480,0
10.1101/759498,0
10.1101/759506,0
10.1101/759530,0
10.1101/759548,0
10.1101/759563,0
10.1101/759589,0
10.1101/759597,0
10.1101/759613,0
10.1101/759621,0
10.1101/759639,0
10.1101/759662,1
10.1101/759696,0
10.1101/759704,0
10.1101/759712,0
10.1101/759720,0
10.1101/759738,0
10.1101/759746,0
10.1101/759753,0
10.1101/759761,0
10.1101/759779,0
10.1101/759787,0
10.1101/759795,0
10.1101/759811,0
10.1101/759829,0
10.1101/759845,0
10.1101/759852,0
10.1101/759860,0
10.1101/759878,2
10.1101/759886,0
10.1101/759894,0
10.1101/759902,0
10.1101/759928,0
10.1101/759936,0
10.1101/759944,0
10.1101/759951,0
10.1101/759969,0
10.1101/759985,0
10.1101/759993,0
10.1101/760017,0
10.1101/760025,0
10.1101/760033,0
10.1101/760041,0
10.1101/760058,0
10.1101/760066,0
10.1101/760082,0
10.1101/760090,0
10.1101/760108,0
10.1101/760116,2
10.1101/760124,0
10.1101/760140,0
10.1101/760157,0
10.1101/760165,0
10.1101/760173,0
10.1101/760181,0
10.1101/760207,0
10.1101/760215,0
10.1101/760223,0
10.1101/760231,0
10.1101/760249,0
10.1101/760256,0
10.1101/760264,0
10.1101/760272,0
10.1101/760280,0
10.1101/760298,0
10.1101/760306,0
10.1101/760322,0
10.1101/760330,0
10.1101/760355,0
10.1101/760371,0
10.1101/760389,0
10.1101/760405,0
10.1101/760413,0
10.1101/760421,0
10.1101/760439,0
10.1101/760454,0
10.1101/760462,0
10.1101/760470,0
10.1101/760496,0
10.1101/760504,0
10.1101/760512,0
10.1101/760520,1
10.1101/760538,0
10.1101/760546,0
10.1101/760553,0
10.1101/760561,0
10.1101/760579,0
10.1101/760587,0
10.1101/760595,0
10.1101/760603,0
10.1101/760611,0
10.1101/760629,1
10.1101/760637,0
10.1101/760645,0
10.1101/760652,0
10.1101/760660,0
10.1101/760678,0
10.1101/760686,0
10.1101/760694,0
10.1101/760702,0
10.1101/760710,0
10.1101/760728,0
10.1101/760736,0
10.1101/760744,0
10.1101/760751,0
10.1101/760769,0
10.1101/760777,0
10.1101/760785,0
10.1101/760793,0
10.1101/760801,0
10.1101/760819,0
10.1101/760835,0
10.1101/760843,0
10.1101/760868,0
10.1101/760876,0
10.1101/760884,0
10.1101/760892,0
10.1101/760918,0
10.1101/760926,0
10.1101/760934,0
10.1101/760942,0
10.1101/760959,0
10.1101/760967,2
10.1101/760975,0
10.1101/760983,0
10.1101/761007,0
10.1101/761023,0
10.1101/761049,0
10.1101/761056,0
10.1101/761064,0
10.1101/761098,0
10.1101/761106,0
10.1101/761122,0
10.1101/761130,0
10.1101/761148,1
10.1101/761155,0
10.1101/761189,0
10.1101/761247,0
10.1101/761254,0
10.1101/761262,0
10.1101/761270,0
10.1101/761288,0
10.1101/761296,0
10.1101/761304,0
10.1101/761312,0
10.1101/761320,0
10.1101/761338,0
10.1101/761346,0
10.1101/761353,0
10.1101/761379,0
10.1101/761387,0
10.1101/761395,0
10.1101/761411,0
10.1101/761429,0
10.1101/761437,0
10.1101/761445,0
10.1101/761452,0
10.1101/761460,0
10.1101/761486,0
10.1101/761502,0
10.1101/761510,0
10.1101/761528,0
10.1101/761551,0
10.1101/761569,0
10.1101/761577,0
10.1101/761585,0
10.1101/761593,0
10.1101/761601,0
10.1101/761619,0
10.1101/761627,0
10.1101/761635,0
10.1101/761643,0
10.1101/761650,0
10.1101/761676,0
10.1101/761684,0
10.1101/761692,0
10.1101/761700,0
10.1101/761718,0
10.1101/761726,0
10.1101/761734,0
10.1101/761759,0
10.1101/761767,1
10.1101/761775,0
10.1101/761783,0
10.1101/761791,0
10.1101/761817,0
10.1101/761833,0
10.1101/761841,0
10.1101/761874,0
10.1101/761890,0
10.1101/761916,0
10.1101/761924,0
10.1101/761981,0
10.1101/761999,0
10.1101/762013,0
10.1101/762021,0
10.1101/762047,0
10.1101/762054,0
10.1101/762062,0
10.1101/762070,0
10.1101/762112,0
10.1101/762138,0
10.1101/762146,0
10.1101/762161,0
10.1101/762179,0
10.1101/762229,0
10.1101/762237,0
10.1101/762245,0
10.1101/762260,0
10.1101/762278,0
10.1101/762294,0
10.1101/762302,0
10.1101/762310,0
10.1101/762328,0
10.1101/762336,0
10.1101/762344,0
10.1101/762351,0
10.1101/762377,0
10.1101/762385,0
10.1101/762393,2
10.1101/762401,0
10.1101/762419,0
10.1101/762443,0
10.1101/762450,0
10.1101/762468,0
10.1101/762476,0
10.1101/762484,0
10.1101/762492,0
10.1101/762500,0
10.1101/762518,0
10.1101/762534,0
10.1101/762542,0
10.1101/762559,0
10.1101/762575,0
10.1101/762609,0
10.1101/762625,0
10.1101/762633,0
10.1101/762658,0
10.1101/762666,0
10.1101/762682,15
10.1101/762690,0
10.1101/762708,4
10.1101/762716,0
10.1101/762724,0
10.1101/762732,0
10.1101/762740,0
10.1101/762757,0
10.1101/762765,0
10.1101/762773,1
10.1101/762781,0
10.1101/762807,0
10.1101/762831,0
10.1101/762849,0
10.1101/762872,0
10.1101/762880,0
10.1101/762906,0
10.1101/762922,0
10.1101/762948,0
10.1101/762955,0
10.1101/762971,0
10.1101/762989,0
10.1101/762997,0
10.1101/763003,0
10.1101/763011,0
10.1101/763029,0
10.1101/763037,0
10.1101/763045,0
10.1101/763052,1
10.1101/763060,0
10.1101/763078,0
10.1101/763086,0
10.1101/763094,0
10.1101/763102,0
10.1101/763110,0
10.1101/763128,0
10.1101/763136,0
10.1101/763144,0
10.1101/763169,0
10.1101/763177,0
10.1101/763185,0
10.1101/763201,0
10.1101/763227,0
10.1101/763235,0
10.1101/763243,0
10.1101/763250,1
10.1101/763268,0
10.1101/763276,0
10.1101/763292,0
10.1101/763300,0
10.1101/763318,0
10.1101/763326,2
10.1101/763334,0
10.1101/763342,0
10.1101/763359,0
10.1101/763367,0
10.1101/763383,0
10.1101/763409,0
10.1101/763417,0
10.1101/763425,0
10.1101/763433,0
10.1101/763441,0
10.1101/763458,0
10.1101/763474,0
10.1101/763482,0
10.1101/763490,0
10.1101/763508,0
10.1101/763516,0
10.1101/763524,0
10.1101/763532,0
10.1101/763540,0
10.1101/763557,0
10.1101/763573,0
10.1101/763581,0
10.1101/763599,0
10.1101/763607,0
10.1101/763615,0
10.1101/763623,0
10.1101/763631,0
10.1101/763649,0
10.1101/763656,0
10.1101/763664,0
10.1101/763672,0
10.1101/763680,0
10.1101/763698,0
10.1101/763706,0
10.1101/763714,0
10.1101/763722,1
10.1101/763730,0
10.1101/763748,0
10.1101/763755,0
10.1101/763763,1
10.1101/763771,0
10.1101/763789,0
10.1101/763797,0
10.1101/763805,0
10.1101/763813,1
10.1101/763821,0
10.1101/763839,0
10.1101/763847,0
10.1101/763862,0
10.1101/763870,0
10.1101/763888,0
10.1101/763896,0
10.1101/763912,0
10.1101/763920,0
10.1101/763938,0
10.1101/763953,0
10.1101/763961,0
10.1101/763987,0
10.1101/764001,0
10.1101/764019,0
10.1101/764035,0
10.1101/764043,0
10.1101/764068,0
10.1101/764076,0
10.1101/764084,0
10.1101/764092,0
10.1101/764100,0
10.1101/764118,0
10.1101/764126,0
10.1101/764134,0
10.1101/764142,0
10.1101/764183,0
10.1101/764191,0
10.1101/764217,0
10.1101/764225,0
10.1101/764233,0
10.1101/764241,0
10.1101/764258,0
10.1101/764266,0
10.1101/764274,0
10.1101/764282,0
10.1101/764316,0
10.1101/764324,0
10.1101/764332,0
10.1101/764340,0
10.1101/764357,0
10.1101/764381,0
10.1101/764399,0
10.1101/764407,0
10.1101/764415,0
10.1101/764423,0
10.1101/764449,0
10.1101/764456,0
10.1101/764464,0
10.1101/764472,0
